customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03888,Female,0,Yes,Yes,11,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Bank transfer,72.37,806.03,No
CUST03889,Female,1,No,No,49,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,34.88,1711.06,No
CUST03890,Female,1,Yes,No,30,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card,72.34,2161.03,No
CUST03891,Male,0,Yes,Yes,32,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card,98.7,3151.97,No
CUST03892,Female,1,No,No,18,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Credit card,114.5,2058.85,Yes
CUST03893,Male,1,No,No,5,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,71.29,378.81,No
CUST03894,Female,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,57.85,2390.7,Yes
CUST03895,Female,1,Yes,No,11,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No,One year,No,Electronic check,85.64,962.23,No
CUST03896,Male,1,No,Yes,40,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer,33.87,1333.21,No
CUST03897,Male,0,No,No,27,No,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer,107.55,2920.65,Yes
CUST03898,Female,0,No,No,17,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card,92.15,1558.85,No
CUST03899,Male,1,Yes,Yes,31,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Credit card,71.36,2239.92,No
CUST03900,Female,1,Yes,Yes,8,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,114.7,905.79,No
CUST03901,Female,1,Yes,Yes,50,Yes,Yes,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,109.4,5477.68,No
CUST03902,Male,1,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,67.1,2571.61,No
CUST03903,Female,1,Yes,No,17,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,96.83,1631.19,Yes
CUST03904,Male,0,No,Yes,2,No,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Bank transfer,115.62,247.94,No
CUST03905,Male,1,No,No,62,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Credit card,97.6,6078.35,No
CUST03906,Female,0,Yes,Yes,2,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,35.36,59.16,No
CUST03907,Female,1,No,No,44,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,53.49,2356.05,No
CUST03908,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer,93.12,2255.04,No
CUST03909,Male,0,Yes,No,29,No,No,No,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,98.93,2897.86,No
CUST03910,Female,1,No,Yes,36,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,110.32,3993.05,No
CUST03911,Male,1,Yes,Yes,32,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,58.25,1887.12,No
CUST03912,Female,0,No,No,9,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,41.42,357.8,No
CUST03913,Male,0,No,No,36,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,63.66,2318.36,No
CUST03914,Male,1,Yes,No,55,No,No phone service,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,29.49,1608.77,No
CUST03915,Female,1,Yes,No,26,Yes,No,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,105.25,2758.08,No
CUST03916,Female,0,Yes,No,34,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,65.64,2234.52,No
CUST03917,Female,0,No,Yes,36,No,No,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,109.84,3983.94,No
CUST03918,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,No,Credit card,77.94,599.16,Yes
CUST03919,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.42,1888.3,No
CUST03920,Male,1,Yes,No,47,No,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card,117.59,5530.88,Yes
CUST03921,Female,1,Yes,Yes,1,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,48.8,43.32,No
CUST03922,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,88.05,4309.44,Yes
CUST03923,Female,0,No,No,12,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,89.25,1073.42,No
CUST03924,Female,1,No,Yes,23,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.74,1155.66,No
CUST03925,Female,1,No,No,7,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,55.62,387.77,Yes
CUST03926,Male,0,No,Yes,6,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,41.41,220.36,Yes
CUST03927,Male,0,No,Yes,19,No,No,No,No internet service,No,No,Yes,No,No internet service,One year,Yes,Electronic check,106.67,2045.43,Yes
CUST03928,Male,0,No,Yes,62,No,Yes,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,102.79,6370.15,No
CUST03929,Female,1,No,Yes,67,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,58.27,3917.73,No
CUST03930,Female,0,No,No,46,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card,31.39,1423.77,No
CUST03931,Male,1,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Electronic check,31.91,1039.59,No
CUST03932,Male,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,43.86,658.37,No
CUST03933,Male,1,No,Yes,60,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,31.41,1863.69,No
CUST03934,Female,1,Yes,Yes,35,No,No,DSL,Yes,No internet service,No,No,No,No,One year,No,Mailed check,57.2,1996.87,No
CUST03935,Female,0,No,No,62,No,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,56.37,3519.59,No
CUST03936,Female,1,No,No,30,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,24.22,717.64,Yes
CUST03937,Female,0,Yes,No,58,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,58.86,3411.4,Yes
CUST03938,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,116.74,5013.71,No
CUST03939,Male,1,Yes,No,65,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,74.87,4876.76,No
CUST03940,Male,1,No,Yes,37,No,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,51.08,1886.09,No
CUST03941,Female,0,No,Yes,32,Yes,No,No,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,93.47,2965.14,Yes
CUST03942,Female,0,No,No,70,No,No phone service,No,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer,74.78,5229.73,No
CUST03943,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,69.04,1386.18,No
CUST03944,Female,1,Yes,Yes,35,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,56.03,1989.64,No
CUST03945,Male,1,Yes,No,37,No,No,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,40.69,1487.41,No
CUST03946,Male,0,Yes,No,52,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,81.19,4239.18,No
CUST03947,Female,0,Yes,No,69,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,26.07,1783.05,No
CUST03948,Male,0,No,No,60,No,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,No,Credit card,117.27,7043.7,No
CUST03949,Female,1,Yes,No,54,No,No,No,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,89.84,4862.9,No
CUST03950,Female,0,No,No,14,No,No,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,107.3,1527.09,No
CUST03951,Female,1,No,Yes,38,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,117.57,4473.33,No
CUST03952,Male,0,Yes,No,68,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,80.33,5470.21,No
CUST03953,Male,0,No,No,22,Yes,No phone service,No,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,41.87,894.19,No
CUST03954,Male,1,No,Yes,14,No,No phone service,DSL,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,32.29,425.09,No
CUST03955,Male,1,No,No,28,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,79.25,2233.43,No
CUST03956,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,55.08,1769.6,No
CUST03957,Female,0,No,No,26,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,58.47,1540.32,No
CUST03958,Female,0,No,Yes,6,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,109.98,673.33,No
CUST03959,Male,1,No,Yes,20,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,114.1,2272.88,No
CUST03960,Male,1,No,No,64,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,25.85,1658.42,No
CUST03961,Female,0,No,No,47,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,54.78,2591.28,No
CUST03962,Female,0,No,Yes,68,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,37.63,2583.11,No
CUST03963,Male,1,Yes,No,40,No,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,84.67,3374.69,Yes
CUST03964,Female,1,Yes,Yes,15,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,40.51,622.37,No
CUST03965,Female,1,No,No,64,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card,44.26,2820.19,No
CUST03966,Female,0,No,Yes,24,No,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,110.65,2664.33,No
CUST03967,Male,1,Yes,No,55,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,71.96,3979.78,No
CUST03968,Female,1,No,Yes,11,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,No,Bank transfer,86.73,949.93,Yes
CUST03969,Female,1,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,No,Mailed check,88.15,1305.81,No
CUST03970,Male,1,No,No,44,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,53.76,2362.52,Yes
CUST03971,Female,0,Yes,No,62,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.33,4111.46,No
CUST03972,Male,0,No,No,36,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,73.25,2652.55,No
CUST03973,Male,0,No,No,29,No,No,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,43.22,1249.22,Yes
CUST03974,Male,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,44.04,51.76,No
CUST03975,Female,1,Yes,No,18,Yes,No,No,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card,88.5,1583.65,No
CUST03976,Female,0,No,No,44,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,72.26,3163.18,No
CUST03977,Male,1,No,Yes,18,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,109.25,1987.97,Yes
CUST03978,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,60.63,3919.17,No
CUST03979,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,111.98,4117.52,Yes
CUST03980,Female,0,Yes,No,37,Yes,No phone service,No,Yes,No,No,No,No internet service,No,Two year,Yes,Electronic check,93.93,3457.41,No
CUST03981,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Credit card,39.05,182.53,No
CUST03982,Female,0,Yes,Yes,2,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,114.69,232.93,No
CUST03983,Female,1,No,No,71,No,No phone service,No,No internet service,Yes,No,No,Yes,No,Two year,Yes,Mailed check,36.18,2557.8,Yes
CUST03984,Female,1,No,Yes,13,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,112.51,1477.06,No
CUST03985,Male,1,No,No,29,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer,53.15,1540.96,No
CUST03986,Female,1,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,42.07,1658.89,Yes
CUST03987,Male,0,No,No,38,No,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,77.78,2969.33,No
CUST03988,Male,0,Yes,No,50,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,63.46,3178.68,No
CUST03989,Male,0,Yes,No,20,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,107.81,2156.23,No
CUST03990,Female,1,No,Yes,42,No,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Credit card,20.4,869.29,No
CUST03991,Male,1,No,No,41,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Mailed check,84.83,3448.09,Yes
CUST03992,Female,0,No,No,27,No,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card,57.56,1560.83,No
CUST03993,Female,1,No,Yes,46,No,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,21.84,994.94,Yes
CUST03994,Female,1,Yes,No,39,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,67.02,2605.12,No
CUST03995,Female,0,No,Yes,13,No,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,64.67,832.98,Yes
CUST03996,Female,1,No,No,65,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer,70.65,4567.16,No
CUST03997,Male,1,Yes,Yes,31,Yes,No,No,No,Yes,No,No,No,No,Two year,Yes,Credit card,42.29,1289.26,No
CUST03998,Female,1,No,No,42,No,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.29,3710.52,No
CUST03999,Female,0,Yes,No,58,No,Yes,DSL,No,No internet service,Yes,Yes,No,Yes,One year,Yes,Credit card,81.73,4723.94,No
CUST04000,Female,1,No,No,41,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,38.44,1578.83,No
CUST04001,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,31.12,1123.73,No
CUST04002,Female,1,No,Yes,20,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,112.5,2232.77,No
CUST04003,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Electronic check,46.32,1693.45,No
CUST04004,Male,1,No,Yes,27,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,55.68,1477.85,Yes
CUST04005,Female,1,Yes,No,61,Yes,No,DSL,Yes,No,No,No,No,No internet service,Two year,No,Bank transfer,45.21,2754.47,Yes
CUST04006,Female,0,No,No,12,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Electronic check,97.93,1178.97,Yes
CUST04007,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,92.02,5514.79,No
CUST04008,Female,1,No,No,25,No,No phone service,No,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,46.7,1156.5,No
CUST04009,Female,0,No,No,13,No,No phone service,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer,73.49,959.78,No
CUST04010,Male,1,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,30.4,1758.62,Yes
CUST04011,Female,1,No,Yes,41,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,29.32,1211.56,No
CUST04012,Female,0,Yes,Yes,26,Yes,No phone service,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer,70.54,1863.46,No
CUST04013,Male,1,No,No,25,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,45.76,1124.48,No
CUST04014,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Bank transfer,90.77,708.39,No
CUST04015,Female,1,No,Yes,4,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Credit card,51.33,211.36,Yes
CUST04016,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,51.7,3504.55,Yes
CUST04017,Male,0,No,Yes,58,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,55.55,3236.52,Yes
CUST04018,Male,1,Yes,Yes,43,No,No,No,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,57.0,2459.32,No
CUST04019,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,61.94,1292.35,No
CUST04020,Female,1,No,No,49,No,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Mailed check,46.49,2268.73,Yes
CUST04021,Male,1,No,No,63,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer,32.58,2064.89,No
CUST04022,Female,0,No,Yes,39,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,44.63,1729.76,Yes
CUST04023,Male,0,Yes,Yes,59,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Credit card,102.09,6015.38,No
CUST04024,Female,1,No,Yes,31,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,50.95,1601.78,No
CUST04025,Female,1,No,Yes,60,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,76.88,4612.6,Yes
CUST04026,Male,0,No,Yes,63,No,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer,111.25,7025.0,No
CUST04027,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card,28.21,305.62,Yes
CUST04028,Female,1,No,Yes,13,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,101.62,1317.74,No
CUST04029,Male,1,Yes,Yes,38,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card,54.33,2039.75,No
CUST04030,Male,1,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,100.09,5622.89,No
CUST04031,Male,0,Yes,No,11,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card,53.04,586.67,Yes
CUST04032,Female,0,Yes,Yes,37,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Credit card,73.62,2699.71,Yes
CUST04033,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Credit card,45.95,1312.74,No
CUST04034,Female,0,Yes,No,32,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.81,2142.98,No
CUST04035,Male,1,Yes,Yes,13,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,24.37,306.25,No
CUST04036,Female,0,Yes,No,31,No,No,No,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer,24.43,780.31,No
CUST04037,Male,0,Yes,No,61,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,65.42,4002.11,Yes
CUST04038,Male,1,No,Yes,64,No,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,119.3,7650.32,Yes
CUST04039,Male,0,Yes,No,62,No,No,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Credit card,101.88,6317.78,Yes
CUST04040,Male,1,No,No,37,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card,63.17,2359.52,Yes
CUST04041,Female,1,No,Yes,55,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,75.92,4157.72,No
CUST04042,Male,1,No,Yes,60,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No,Two year,No,Electronic check,50.12,3010.07,No
CUST04043,Male,1,Yes,No,44,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,114.83,5058.34,No
CUST04044,Male,0,Yes,Yes,34,No,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,58.49,1988.14,No
CUST04045,Female,1,No,Yes,4,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,77.61,339.82,No
CUST04046,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer,90.24,1638.75,No
CUST04047,Male,0,No,No,50,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,54.18,2718.87,No
CUST04048,Female,0,No,Yes,34,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,34.44,1180.13,No
CUST04049,Male,0,Yes,No,30,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,90.15,2692.27,No
CUST04050,Female,1,No,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer,68.45,2281.48,No
CUST04051,Female,0,Yes,Yes,53,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,No,Bank transfer,91.39,4817.31,Yes
CUST04052,Female,1,Yes,No,19,Yes,No,No,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,43.03,823.11,No
CUST04053,Male,1,No,Yes,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No,One year,Yes,Bank transfer,56.44,3122.35,Yes
CUST04054,Male,0,No,No,33,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,24.29,783.76,No
CUST04055,Male,1,No,No,41,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,72.29,2993.79,No
CUST04056,Female,1,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,20.1,1052.64,Yes
CUST04057,Male,0,No,No,22,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,68.5,1496.6,Yes
CUST04058,Male,0,No,Yes,5,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,38.41,213.51,Yes
CUST04059,Female,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,79.42,4825.05,No
CUST04060,Male,0,No,Yes,44,No,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,35.15,1518.56,Yes
CUST04061,Female,0,Yes,No,52,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,104.51,5453.18,No
CUST04062,Female,0,No,Yes,52,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,56.8,2981.74,Yes
CUST04063,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,85.8,2378.07,Yes
CUST04064,Female,1,No,No,32,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.94,2110.39,No
CUST04065,Female,0,Yes,Yes,54,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,31.97,1704.78,No
CUST04066,Female,1,No,No,71,Yes,No,DSL,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,73.79,5219.07,No
